Text,Predicted,Target
This ad has no size selection. I added it to my cart and nothing showed.  How can you order shoes without specifying the size?,Seller Issue,Seller Issue
Really bad underwear and not worth ever buying. It also had a bad powdery smell that I couldn't get out. The elastic is almost non existent.,Seller Issue,Seller Issue
"Wish I would have returned this bra right away.  I liked it at first but realized after one wear that it is now the most uncomfortable bra I own (even though most bras I own are totally the wrong size!), due to a  moronic design flaw in the straps-- I am an average female height of 5'5"" & the place where the each strap comes together/is reinforced lands right on top of my shoulders.  By the end of the day, I have a painful mark on the top of each shoulder where this stitching is.  It doesn't seem to help to loosen the straps, and I don't want to loosen all the way anyway because then the ladies aren't held up.  Very disappointed.",Seller Issue,Seller Issue
Surprisingly cheap and flimsy construction.  Probably explains the low price point given the brand.,Seller Issue,Seller Issue
"I ordered the same size that I currently owned, and the product was bigger than the one I already have. Returned because it's too big.",Seller Issue,Seller Issue
"Unfortunately I ordered the wrong size and had to return this product.  However, had I ordered the right size, I still would have returned it.  The description states ""smooth cup"" which I took to mean that it would be discreet, even in cold weather.  This was not the case, the cup has thin material and would not hide anything.  Although it is a pretty bra, it's not good to wear under form fitting clothes.  :(",Seller Issue,Seller Issue
Not as advertised--way too small.,Seller Issue,Seller Issue
The band is too just tight and squeeze my thigh real bad throughout the day.,Seller Issue,Seller Issue
Maybe I am too rough on my panty hose but these got a run in them the first day I wore them.,Seller Issue,Seller Issue
So far 2 out of 3 pairs have already torn when pulling them up. I certainly would NOT recommend these to anyone!!!,Seller Issue,Seller Issue
"were to hard to get on.  Too small.  I followed size chart. Wasted my money, afraid to order again.",Seller Issue,Seller Issue
"So tight I could barely get them up my legs, but huge and loose on my stomach. I carry weight in my stomach, so this was disappointing. Will keep for regular pantyhose, but not the control top fit I was expecting.",Seller Issue,Seller Issue
Snagged and ripped immediately after first wearing.  I will not purchase them again.,Seller Issue,Seller Issue
"Although I purchase the appropriate size for my height and weight, these stockings roll down while wearing and the crotch falls to about  half way to my knees.  Quite a disappointment for the price.The texture and weight is very nice, the sizing is off",Seller Issue,Seller Issue
"I don't see a way to contact Amazon about this order.  Probably missing something and will look again.  The watch frequently stopped working.  So I decided to buy a new battery for it (less than 2 months old) and I am still having the same issue.  Unfortunately, I threw all the packing, etc., away. Trying to find out if I can get some monetary consideration on another one.  I had purchased this same watch previously and loved it, perfect fit for my slim wrists.",Product Issue,Product Issue
I return it because it is not as described. My 8 month pregnant wife tried it on once and could not  feel any Support function.,Seller Issue,Seller Issue
"I purchased this watch as a Christmas present for my wife. Since I have had it, it has not kept time correctly. After opening the box the shipping packaging was thrown out along with the box the watch came in. So now I am stuck. I thought the battery was bad so in good faith I had a new battery installed. Not the problem. I will never buy another watch thru Amazon. This is the first problem we have ever had with a Timex product.",Product Issue,Seller Issue
I ordered for my height and weight and they just fit. Even though I'm 15lbs lighter than the size suggests. Also they kept falling down...horrible,Seller Issue,Seller Issue
They were tight going on and then started to tear from the top down. Completely shredded before end of day.,Seller Issue,Seller Issue
"I chose the size based on my height and weight dimensions following  the size chart, recommendations but they were surprisingly small. Couldn't pull them on.",Seller Issue,Seller Issue
Broke a hole before wearing them once! Threw them away! Disappointed,Seller Issue,Seller Issue
These have a strong horrible smell! Definitely not keeping these.,Seller Issue,Seller Issue
"Immediately after receiving this watch, the battery ran out. I paid for a new battery. I then noticed some condensation inside - it started fogging up. I know it's not waterproof, so I never wear it in the shower or pool. I suppose some water must have splashed on it while I was washing my hands. A few days later - no longer working. So basically, if you wash your hands you shouldn't buy this watch.",Seller Issue,Seller Issue
"These are the WORST pantyhose I have ever worn. When you touch them they feel like regular, normal pantyhose but when you wear them they are SUPER itchy. I have big thighs that rub against each other so in the summer I have to wear coco butter oil to avoid chafing but if I'm wearing pantyhose I don't have to worry about that. Unfortunately, these actually instigated the chafing and my thighs have been trying to recover the past few days. Also, they run small. I usually get one size bigger to make sure that stockings will fit comfortably but these were really tight at one size bigger. Save yourself the hassle!",Seller Issue,Seller Issue
