Text,Predicted,Target
Misleading.  The picture is light blue and nowhere on amazon did it say purple before buying.  This was for my daughters birthday.  Needless to say she was very disappointed.,Product Description Issue,Design Issue
"This should specify that is for kids , way too small.",Design Issue,Design Issue
To big,Design Issue,Design Issue
"Shoes fell apart rather quickly (2 months), bought adult pair that fell apart as well!",Quality Issue,Quality Issue
"Cute, but very difficult to get over toddlers feet.",Design Issue,Design Issue
"couldn't get chubby feet into, the front toe box is too short (sole to top).",Design Issue,Design Issue
Cute but way too small,Design Issue,Design Issue
Terrible sizing- said big kid but came for a baby!,Design Issue,Design Issue
"Ok- so they were cheap which should have been my first clue! They fit her great (I got them for my size 5 toddler). BUT the Converse All Star insignia is on the wrong part of the shoe!!! They are clearly knock offs ;-( I'm keeping them because she's a toddler and who really cares. But I was totally bummed to see that! So in summary, they fit great and look super cute, as long as you're ok with the converse label being on the inner part of the foot and it on the outer part where it's supposed to be!",Design Issue,Design Issue
These are entirely mismarked and not infant size at all,Design Issue,Design Issue
These may be wide for Converse shoes but not wide enough for my grand baby -- had to return them.,Design Issue,Design Issue
"Although these shoes are cute, the aren't deep enough for my daughters foot to get in them. I hated to spend $30 on a pair of shoes that we didn't wear. It seriously was a fight to try and get her foot in these. I wouldn't buy another pair.",Design Issue,Design Issue
"I had to return these. They were two sizes too big for my daughter. I needed them for a costume so I bought some locally. My daughter loves them, but because they have no support or cushioning she can't really wear them. Every time she does she complains that her feet and legs hurt afterward.",Design Issue,Design Issue
Too smAll,Design Issue,Design Issue
"I order men size 8, i got the infant size, Hate it.......",Design Issue,Design Issue
"I ordered this product not once, but twice. They are small and I mean tiny infant sizes. I have very small hands and a shoe fit my finger.  I read the description carefully but it is clearly misrepresented. Amazon should pull this item.  Regardless what you order, you will receive a shoe to fit a doll, not a 12 year old or adult, regardless what you request.  Most disappointing purchase from Amazon ever.",Design Issue,Design Issue
IT wasn't made clear that these were for a baby,Design Issue,Design Issue
This bra is not really what I expected. It doesn't fit as well as a previous Fantasies bra I purchased.,Design Issue,Design Issue
"The quality of the bra and fit are fine, but too often it peeks out when wearing tops that are cut in a v-neck or even some scoop-necks.  My clothing choices aren't particularly racy so it's bothersome that even a normal top would show the bra.  Mostly, I only wear the bra if I'm certain it won't show.",Design Issue,Design Issue
"Cut into armpit area, squashed ""the girls"" a bit.",Design Issue,Quality Issue
"This bra didn't fit me correctly compared to other Fantasie bras. The center piece fell forward, which is unsightly. I ended up returning this item and purchases items from a different brand. Good bras in these sizes are hard to find and require a great deal of trial and error (mostly error).",Design Issue,Quality Issue
"DKNY Opaque Tights used to be a fine denier,silky to the touch, and almost as opaque as pants.  It was the 90's, and you could throw a belted jacket on top of them and take meetings in the back of a luxury town car, like in the ads.I know the market has changed and demand is not what it was as every millenial goes out barelegged, and in an attempt to maintain profitability these tights have been resourced and reconfigured. They're not the same. They're sandpapery and coarse and are nothing special. I guess I should just be glad to have known them in their glory days!",Quality Issue,Quality Issue
Two pairs of tights in the package. One pair arrived with a hole in the calf and the second pair didn't survive a wash (in a mesh lingerie bag) without getting a hole. Dreadful tights.,Quality Issue,Quality Issue
The band is too just tight and squeeze my thigh real bad throughout the day.,Design Issue,Design Issue
