Text,Predicted,Target
"Well, I'm rather surprised that this is being sold under the pretense of being real 10k Gold, when it is just some rip off. The second my husband put that ring on it started to get scratched and marked up. By the time he washed his hands with it on the paint started coming off, and the ring appearance started changing a lot. The end of the first day, the ring looked like it went through a full battlefield. He had barely touched anything or left the house. So I'm returning this product, and I hope the seller stops selling fake products because it's FRAUD.",Product Authenticity Issue,Product Authenticity Issue
"I did not received the product I expected and it was poorly made. First, the description indicates that it is sheep skin and my expectation (and the picture) indicate that it is constructed of shearling. However, the shoes were lined in fake fur, less puffy than in the photo. Second, I had the same issue mentioned by several people in the reviews that the foot padding was high or uneven and caused their feet to slide to the side. However, in my case the right foot fit perfectly and the left had the issue and caused my foot to slip off to the left (I twisted my ankle slightly while trying to walk on them). Needless to say, I don't have this issue with other shoes or slippers. It was clear that the memory foam lining was poorly cut on one show and there was no padding on the outside of the shoe. So basically cheap and poorly made slippers, with no quality control -- especially for the price.",Product Authenticity Issue,Product Authenticity Issue
It feels like fake leather. Absolute garbage quality and color fades. Dont waste your money just go to Macys or Calvin Klein website.,Product Authenticity Issue,Product Authenticity Issue
"Ordered as a gift to a friend, was very disappointed, the holiday was spoiled.Ordered this product and expected quality from alvin Klein, but came with a product with obvious skin defect, so also the inscription Kelvin Klein is very badly made. The first impression of the product is that it's a fake, terrible quality.",Product Authenticity Issue,Product Authenticity Issue
Really do your research when buying the boots. I brought these for my boyfriend but he never even say them because I immediately knew they were fake. The boots were stained two totally different colors. The seal around the bottom of the boot was sloppy you could clearly see the glue and Timberland is known for neatness. The stamp on the side also says Timberland Pro soft toe on the timberland website it says Timberland Pro pro series. Also on the Timberland website the boot says waterproof on the tongue that is absent on the boots from Amazon.,Product Authenticity Issue,Product Authenticity Issue
"I have other Dawgs that are 9/40 and fit perfectly. These are too small, maybe by two sizes, very disappointed. Makes me wonder if they are the real Dawgs. I bought black, navy and red. Will probably give to my daughter instead of sending back. I did by my other Dawgs from the Dawgs website, not from Amazon, that's why I think these are fake.",Product Authenticity Issue,Product Authenticity Issue
These are not like any Ray-Ban's I've seen before. Ray-Ban either started making kid glasses in adult sizes or these are fake. Returning!,Product Authenticity Issue,Product Authenticity Issue
It was awful. the seam down the middle of the wig made it look extremely fake and the color was very off.,Product Authenticity Issue,Product Authenticity Issue
"It looks to fake, like hair of a Barbie doll, even the hair of the Barbie doll looks better.",Product Authenticity Issue,Product Authenticity Issue
Cheap/fake looking. Had to return,Delivery and Return Issue,Product Authenticity Issue
Don't make it like before is too fakes.,Product Authenticity Issue,Product Authenticity Issue
"I ordered this watch about a week, maybe a week and a half ago. It came here very quickly, but all it came with was a box with the watch in it. No papers or anything. I plan to take it to my local watch shop and have it looked over. If it turns out to be a fake, you will hear back from me. One more thing, I did get some paperwork after I raised hell, but it was for the wrong watch and it was photocopied.",Product Authenticity Issue,Product Authenticity Issue
Sorry but amber looks fake,Product Authenticity Issue,Product Authenticity Issue
"I am pretty positive these are a knock off!!! I have 2 other pairs that I love!! These are not the real Nike Free 5.0's!!!! As soon as I opened the box it smelled like Payless shoe store!! The feel is different, poor quality, slippery soles and fake inserts! I put on the real Nike Free's and could tell the difference instantly!!!",Product Authenticity Issue,Product Authenticity Issue
"Zero stars. This is clearly a knock-off, fake Timex. Barely any beeping sound which makes it useless for using as an alarm or for workouts.",Product Authenticity Issue,Product Authenticity Issue
